date,store_nbr,AUTOMOTIVE,BABY CARE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD,ttl_sales,onpromotion_AUTOMOTIVE,onpromotion_BABY CARE,onpromotion_BEAUTY,onpromotion_BEVERAGES,onpromotion_BOOKS,onpromotion_BREAD/BAKERY,onpromotion_CELEBRATION,onpromotion_CLEANING,onpromotion_DAIRY,onpromotion_DELI,onpromotion_EGGS,onpromotion_FROZEN FOODS,onpromotion_GROCERY I,onpromotion_GROCERY II,onpromotion_HARDWARE,onpromotion_HOME AND KITCHEN I,onpromotion_HOME AND KITCHEN II,onpromotion_HOME APPLIANCES,onpromotion_HOME CARE,onpromotion_LADIESWEAR,onpromotion_LAWN AND GARDEN,onpromotion_LINGERIE,"onpromotion_LIQUOR,WINE,BEER",onpromotion_MAGAZINES,onpromotion_MEATS,onpromotion_PERSONAL CARE,onpromotion_PET SUPPLIES,onpromotion_PLAYERS AND ELECTRONICS,onpromotion_POULTRY,onpromotion_PREPARED FOODS,onpromotion_PRODUCE,onpromotion_SCHOOL AND OFFICE SUPPLIES,onpromotion_SEAFOOD,id,family,sales,onpromotion,store_city,store_state,store_type,store_cluster,locale,locale_name,description,events,IsWorkDay,events_Black_Friday,events_Cyber_Monday,events_Dia_de_la_Madre,events_Futbol,events_Terremoto_Manabi,holiday_national_binary,holiday_local_binary,holiday_regional_binary,national_independence,local_cantonizacio,local_fundacion,local_independencia,holiday_national_Batalla_de_Pichincha,holiday_national_Carnaval,holiday_national_Dia_de_Difuntos,holiday_national_Dia_de_la_Madre,holiday_national_Dia_del_Trabajo,holiday_national_Independencia_de_Cuenca,holiday_national_Independencia_de_Guayaquil,holiday_national_Navidad,holiday_national_Primer_Grito_de_Independencia,holiday_national_Primer_dia_del_ano,holiday_national_Viernes_Santo,holiday_regional_Provincializacion_Santa_Elena,holiday_regional_Provincializacion_de_Cotopaxi,holiday_regional_Provincializacion_de_Imbabura,holiday_regional_Provincializacion_de_Santo_Domingo,holiday_local_Cantonizacion_de_Cayambe,holiday_local_Cantonizacion_de_El_Carmen,holiday_local_Cantonizacion_de_Guaranda,holiday_local_Cantonizacion_de_Latacunga,holiday_local_Cantonizacion_de_Libertad,holiday_local_Cantonizacion_de_Quevedo,holiday_local_Cantonizacion_de_Riobamba,holiday_local_Cantonizacion_de_Salinas,holiday_local_Cantonizacion_del_Puyo,holiday_local_Fundacion_de_Ambato,holiday_local_Fundacion_de_Cuenca,holiday_local_Fundacion_de_Esmeraldas,holiday_local_Fundacion_de_Guayaquil,holiday_local_Fundacion_de_Ibarra,holiday_local_Fundacion_de_Loja,holiday_local_Fundacion_de_Machala,holiday_local_Fundacion_de_Manta,holiday_local_Fundacion_de_Quito,holiday_local_Fundacion_de_Riobamba,holiday_local_Fundacion_de_Santo_Domingo,holiday_local_Independencia_de_Ambato,holiday_local_Independencia_de_Guaranda,holiday_local_Independencia_de_Latacunga,dcoilwtico,year,month,week,quarter,day_of_week
2013-01-28,2,3.0,0.0,3.0,856.0,0.0,277.22,0.0,718.0,381.0,173.383,135.0,46.0,2103.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,26.0,0.0,475.836,142.0,0.0,0.0,218.021,55.998,0.0,0.0,34.301,5685.759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48477,AUTOMOTIVE,3.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.95,2013,1,5,1,Monday
2013-01-29,2,3.0,0.0,3.0,1192.0,0.0,296.255,0.0,713.0,310.0,144.252,121.0,59.605,1975.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,42.0,0.0,396.12,124.0,0.0,0.0,187.743,78.738,0.0,0.0,25.54,5708.253000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50259,AUTOMOTIVE,3.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.62,2013,1,5,1,Tuesday
2013-01-30,2,2.0,0.0,8.0,875.0,0.0,396.61,0.0,776.0,422.0,170.351,147.0,68.055,2653.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,42.0,0.0,451.292,152.0,0.0,0.0,250.811,82.226,0.0,0.0,32.196,6600.540999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52041,AUTOMOTIVE,2.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.98,2013,1,5,1,Wednesday
2013-01-31,2,2.0,0.0,4.0,1022.0,0.0,259.312,0.0,665.0,330.0,112.913,115.0,41.0,1879.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,37.0,43.0,0.0,402.454,127.0,0.0,0.0,213.696,86.048996,0.0,0.0,11.99,5371.413996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53823,AUTOMOTIVE,2.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.65,2013,1,5,1,Thursday
2013-02-01,2,5.0,0.0,2.0,1309.0,0.0,313.657,0.0,1369.0,449.0,218.366,189.0,121.0,2884.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,109.0,0.0,673.199,192.0,0.0,0.0,353.942,115.95,0.0,0.0,42.88,8395.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55605,AUTOMOTIVE,5.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.46,2013,2,5,1,Friday
2013-02-02,2,8.0,0.0,5.0,1855.0,0.0,451.142,0.0,1267.0,625.0,256.761,237.0,133.143,3796.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,188.0,0.0,492.964,302.0,0.0,0.0,409.634,142.43399,0.0,0.0,26.716,10278.79399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57387,AUTOMOTIVE,8.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2013,2,5,1,Saturday
2013-02-03,2,2.0,0.0,16.0,1554.0,0.0,437.414,0.0,1222.0,564.0,210.485,249.0,101.0,3728.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,0.0,0.0,475.841,270.0,0.0,0.0,392.575,128.929,0.0,0.0,19.965,9421.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59169,AUTOMOTIVE,2.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2013,2,5,1,Sunday
2013-02-04,2,4.0,0.0,6.0,1023.0,0.0,293.27,0.0,827.0,395.0,173.258,174.0,107.332,2747.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,64.0,0.0,486.461,200.0,0.0,0.0,297.259,58.107,0.0,0.0,29.89,6921.577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60951,AUTOMOTIVE,4.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.21,2013,2,6,1,Monday
2013-02-05,2,0.0,0.0,5.0,794.0,0.0,282.336,0.0,834.0,362.0,156.162,137.0,67.0,2424.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19.0,27.0,0.0,538.95703,164.0,0.0,0.0,249.732,57.207,0.0,0.0,19.392,6169.786029999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62733,AUTOMOTIVE,0.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.68,2013,2,6,1,Tuesday
2013-02-06,2,0.0,0.0,3.0,998.0,0.0,297.638,0.0,816.0,464.0,150.295,146.0,59.726,2420.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,32.0,0.0,470.923,150.0,0.0,0.0,272.513,74.985,0.0,0.0,21.625,6415.704999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64515,AUTOMOTIVE,0.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.44,2013,2,6,1,Wednesday
2013-02-07,2,1.0,0.0,5.0,1013.0,0.0,251.82,0.0,789.0,357.0,123.602,132.0,63.055,2471.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,53.0,0.0,415.952,151.0,0.0,0.0,187.521,60.48,0.0,0.0,20.532999,6136.9629989999985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66297,AUTOMOTIVE,1.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.84,2013,2,6,1,Thursday
2013-02-08,2,5.0,0.0,8.0,1291.0,0.0,308.515,0.0,815.0,372.0,215.728,145.0,69.0,2680.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,127.0,0.0,556.667,127.0,0.0,0.0,337.405,97.353,0.0,0.0,23.647,7246.3150000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68079,AUTOMOTIVE,5.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.71,2013,2,6,1,Friday
2013-02-09,2,5.0,0.0,4.0,1259.0,0.0,341.468,0.0,813.0,469.0,195.552,175.0,100.424,2802.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,171.0,0.0,495.68802,134.0,0.0,0.0,268.273,137.136,0.0,0.0,31.103,7459.64402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69861,AUTOMOTIVE,5.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2013,2,6,1,Saturday
2013-02-10,2,6.0,0.0,5.0,731.0,0.0,215.735,0.0,505.0,272.0,139.289,136.0,53.322998,1957.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,64.0,0.0,285.577,142.0,0.0,0.0,212.536,90.191,0.0,0.0,22.952,4872.602998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71643,AUTOMOTIVE,6.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2013,2,6,1,Sunday
2013-02-11,2,3.0,0.0,4.0,1133.0,0.0,198.714,0.0,583.0,380.0,161.206,147.0,57.0,2039.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,82.0,0.0,308.844,152.0,0.0,0.0,231.93199,102.611,0.0,0.0,21.604,5642.91099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73425,AUTOMOTIVE,3.0,0,Quito,Pichincha,D,13,National,Ecuador,Carnaval,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.01,2013,2,7,1,Monday
2013-02-12,2,3.0,0.0,1.0,962.0,0.0,255.877,0.0,764.0,400.0,173.086,188.0,72.0,2424.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,68.0,0.0,311.71,151.0,0.0,0.0,264.063,80.331,0.0,0.0,26.014,6174.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75207,AUTOMOTIVE,3.0,0,Quito,Pichincha,D,13,National,Ecuador,Carnaval,,,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.48,2013,2,7,1,Tuesday
2013-02-13,2,5.0,0.0,6.0,876.0,0.0,357.357,0.0,709.0,460.0,156.478,163.0,79.0,2335.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,27.0,0.0,425.719,117.0,0.0,0.0,220.864,75.779,0.0,0.0,28.794,6086.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76989,AUTOMOTIVE,5.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.03,2013,2,7,1,Wednesday
2013-02-14,2,2.0,0.0,1.0,891.0,0.0,262.376,0.0,833.0,298.0,109.576,96.0,57.355,2062.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,36.0,102.0,0.0,363.006,87.0,0.0,0.0,170.835,81.576004,0.0,0.0,17.414,5509.138004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78771,AUTOMOTIVE,2.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.3,2013,2,7,1,Thursday
2013-02-15,2,1.0,0.0,3.0,1009.0,0.0,307.582,0.0,771.0,469.0,212.818,187.0,72.0,2492.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,20.0,0.0,582.045,121.0,0.0,0.0,272.056,84.0,0.0,0.0,30.909,6662.409999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80553,AUTOMOTIVE,1.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.95,2013,2,7,1,Friday
2013-02-16,2,8.0,0.0,6.0,1493.0,0.0,451.087,0.0,1107.0,645.0,258.166,268.0,121.321,3772.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,604.512,261.0,0.0,0.0,392.453,125.686005,0.0,0.0,40.83,9618.055005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82335,AUTOMOTIVE,8.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2013,2,7,1,Saturday
2013-02-17,2,4.0,0.0,4.0,1721.0,0.0,463.038,0.0,927.0,565.0,225.315,236.0,134.739,3476.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,0.0,0.0,453.122,242.0,0.0,0.0,318.157,137.791,0.0,0.0,26.769001,8975.931000999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84117,AUTOMOTIVE,4.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2013,2,7,1,Sunday
2013-02-18,2,3.0,0.0,3.0,1252.0,0.0,349.34,0.0,812.0,442.0,190.888,181.0,86.395,2801.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,45.0,0.0,533.78,207.0,0.0,0.0,241.957,76.151,0.0,0.0,23.398,7282.909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85899,AUTOMOTIVE,3.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2013,2,8,1,Monday
2013-02-19,2,4.0,0.0,3.0,1116.0,0.0,286.652,0.0,700.0,390.0,134.003,136.0,67.57,2044.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,49.0,0.0,511.286,151.0,0.0,0.0,181.464,65.43,0.0,0.0,21.493,5891.898000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87681,AUTOMOTIVE,4.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.69,2013,2,8,1,Tuesday
2013-02-20,2,5.0,0.0,2.0,940.0,0.0,336.872,0.0,863.0,433.0,163.226,154.0,60.0,2790.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,34.0,0.0,468.159,156.0,0.0,0.0,192.796,168.034,0.0,0.0,19.865,6807.951999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89463,AUTOMOTIVE,5.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.92,2013,2,8,1,Wednesday
2013-02-21,2,4.0,0.0,6.0,786.0,0.0,241.359,0.0,646.0,335.0,129.345,93.0,51.0,1969.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,38.0,0.0,373.475,129.0,0.0,0.0,200.104,86.520004,0.0,0.0,6.6,5138.403004000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91245,AUTOMOTIVE,4.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.79,2013,2,8,1,Thursday
2013-02-22,2,3.0,0.0,1.0,1027.0,0.0,265.508,0.0,791.0,423.0,164.294,160.0,83.705,2251.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,76.0,0.0,547.348,109.0,0.0,0.0,294.858,103.318,0.0,0.0,16.987,6369.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93027,AUTOMOTIVE,3.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.12,2013,2,8,1,Friday
2013-02-23,2,7.0,0.0,6.0,1522.0,0.0,378.035,0.0,950.0,586.0,218.603,222.0,88.0,3239.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,155.0,0.0,379.444,206.0,0.0,0.0,342.989,136.6,0.0,0.0,23.866,8518.537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94809,AUTOMOTIVE,7.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2013,2,8,1,Saturday
2013-02-24,2,4.0,0.0,7.0,1757.0,0.0,468.915,0.0,886.0,650.0,241.702,267.0,116.0,3473.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,514.031,243.0,0.0,0.0,446.341,162.239,0.0,0.0,30.52,9323.748000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96591,AUTOMOTIVE,4.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2013,2,8,1,Sunday
2013-02-25,2,0.0,0.0,3.0,1579.0,0.0,314.05,0.0,744.0,406.0,192.453,141.0,68.0,2589.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,14.0,0.0,487.092,146.0,0.0,0.0,201.00601,79.858,0.0,0.0,24.986,7034.44501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98373,AUTOMOTIVE,0.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.74,2013,2,9,1,Monday
2013-02-26,2,4.0,0.0,2.0,944.0,0.0,251.752,0.0,929.0,359.0,154.539,133.0,59.0,1947.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,33.0,0.0,402.445,131.0,0.0,0.0,231.941,84.270996,0.0,0.0,14.578,5709.525996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100155,AUTOMOTIVE,4.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.63,2013,2,9,1,Tuesday
2013-02-27,2,0.0,0.0,9.0,1011.0,0.0,270.57,0.0,729.0,422.0,150.802,124.0,59.0,2212.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,48.0,0.0,363.94,126.0,0.0,0.0,201.394,77.216995,0.0,0.0,14.449,5853.371994999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101937,AUTOMOTIVE,0.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.84,2013,2,9,1,Wednesday
2013-02-28,2,4.0,0.0,1.0,1016.0,0.0,238.988,0.0,640.0,318.0,128.271,109.0,37.0,1975.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,53.0,0.0,438.69,127.0,0.0,0.0,173.995,66.497,0.0,0.0,11.231,5366.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103719,AUTOMOTIVE,4.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.03,2013,2,9,1,Thursday
